date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,volume_liters,price_per_liter
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Frida Home All Purpose Home Cleaning Fragrance, Dark Forest, 480 ml, Pack of 1",16.65,Frida,amazon,https://www.amazon.sa/-/en/Frida-Cleaning-Fragrance-Dark-Forest/dp/B089GTWPKK/ref=sr_1_40?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-40,ml,480.0,0.48,34.6875
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Fantastik All-Purpose Cleaner Trigger, Fresh Scent, 32 fl oz",34.75,Fantastik,amazon,https://www.amazon.sa/-/en/Fantastik-All-Purpose-Cleaner-Trigger-Fresh/dp/B000VDX25G/ref=sr_1_41?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-41,fl oz,32.0,32.0,1.0859375
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Bioneat Organic All Purpose Clean and Disinfect - 100% Natural, Non-Toxic - Antivirus, Biodegradable and Safe - 750 ml",60.85,Bioneat,amazon,https://www.amazon.sa/-/en/Bioneat-Organic-Purpose-Clean-Disinfect/dp/B0BS9BFJZV/ref=sr_1_42?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-42,ml,750.0,0.75,81.13333333333334
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Simple Green All Purpose Cleaner, 24 oz",29.75,SIMPLE GREEN,amazon,https://www.amazon.sa/-/en/Simple-Green-All-Purpose-Cleaner/dp/B000BPGPZI/ref=sr_1_43?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-43,fl oz,24.0,24.0,1.2395833333333333
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Zoflora-Multi-purpose Concentrated Disinfectant All Surface Cleaner-Floor Cleaner-Effective against bacteria & Viruses-Long Lasting Lemon Zing Fragrance-Eliminates Odour-All Day Fresh-500ml,15.95,Zoflora,amazon,https://www.amazon.sa/-/en/Zoflora-Multi-purpose-Concentrated-Cleaner-Floor-Cleaner-Effective-Fragrance-Eliminates/dp/B07SDP6G4W/ref=sr_1_44?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-44,ml,500.0,0.5,31.9
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Method All-Purpose Cleaner Spray, Lime + Sea Salt, Plant-Based and Biodegradable Formula Perfect for Most Counters, Tiles, Stone, and More, 28 oz Spray Bottles, (Pack of 1)",92.0,Method,amazon,https://www.amazon.sa/-/en/Method-All-Purpose-Plant-Based-Biodegradable-Counters/dp/B007AHO6CO/ref=sr_1_45?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-45,fl oz,28.0,28.0,3.2857142857142856
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"ATTITUDE All-Purpose Cleaner, EWG Verified, Streak-Free, Plant- and Mineral-Based, Vegan and Cruelty-free Multi Surface Cleaning Products, Citrus Zest, 800 mL",132.38,Attitude,amazon,https://www.amazon.sa/-/en/ATTITUDE-All-Purpose-Streak-Free-Mineral-Based-Cruelty-free/dp/B00MNW4LW6/ref=sr_1_46?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-46,fl oz,27.1,27.1,4.884870848708487
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Zoflora Concentrated Disinfectant - Midnight Blooms, 250ml | Kills 99.9% of Germs | 24-Hour Fragrance | Antibacterial | Multipurpose Cleaner for Home, Kitchen & Bathroom",11.3,Zoflora,amazon,https://www.amazon.sa/-/en/Zoflora-Concentrated-Disinfectant-Antibacterial-Multipurpose/dp/B0BWDH3CMJ/ref=sr_1_47?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-47,ml,250.0,0.25,45.2
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Mr Muscle Multi-Purpose Floor Cleaner & Detergent with Citrus Fragrance - Professional Formula for Tiles, Kitchen & Home Surfaces - Streak-Free Cleaning with Fresh Scent - 1 Litre",14.0,Mr Muscle,amazon,https://www.amazon.sa/-/en/Mr-Muscle-Multi-Purpose-Detergent-Fragrance/dp/B0B5TRNRF6/ref=sr_1_48?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-48,L,1.0,1.0,14.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Zoflora Multi-Purpose Disinfectant Spray, Antibacterial Spray for All Surfaces, 800ml, Lemon Zing",24.75,Zoflora,amazon,https://www.amazon.sa/-/en/Zoflora-Multi-Purpose-Disinfectant-Antibacterial-Surfaces/dp/B00KTZW8WE/ref=sr_1_49?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-49,ml,800.0,0.8,30.9375
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"JIF Ultra Fast Cleaner Spray, Multipurpose, 100% Stain and Mold Removal, 500ml",19.97,Jif,amazon,https://www.amazon.sa/-/en/Ultra-Cleaner-Spray-Multipurpose-Removal/dp/B0B9S6J93J/ref=sr_1_50?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-50,ml,500.0,0.5,39.94
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Frida Home All Purpose Home Cleaning Fragrance, Fruit Punch, 480 ml, Pack of 1",20.0,Frida,amazon,https://www.amazon.sa/-/en/Frida-Cleaning-Fragrance-Fruit-Punch/dp/B0893X27XD/ref=sr_1_55?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-55,ml,480.0,0.48,41.66666666666667
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Eya Clean Pro Natural Pro All-Purpose Cleaner 1000Ml,99.0,Eya Clean Pro,amazon,https://www.amazon.sa/-/en/Eya-Clean-Pro-Natural-All-Purpose/dp/B0CMXN1WX5/ref=sr_1_56?dib=eyJ2IjoiMSJ9.YTNLewEmxqtVumFxY0GHY3scF3ZAOJAGp9K5TgyEDgXxXoAciLZSR1o6_MQyPjJjQEJF53tl9tvEFypFd5MXEX26LEqqQKdjv7Pw8VaIdKJvMUj1aumT7nx6-6GUr6cPcWcFA8gKPKpJjd7s7BKLT_O8oTtnIBGeemLSAuepqaU5JNtLrYu4hw2lcXAoAgxqu5uk9_T2sQBvge7H62CgTBU4yhAmIk4d5CparhvRXG1CXijjhAhfg7j7SMmw-hzr-_GR9LXZ6mCuI7G_BvG7DxNbJ20kYzWRZUGgG0I4gEA.g3OH1ZQHrQ2P8sWIzNpQsCzBjNdsKLkRr5Y_x3kY8Ls&dib_tag=se&keywords=all+purpose+cleaner&qid=1757858741&sr=8-56,ml,1000.0,1.0,99.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Method - All Purpose Cleaner Peach Blossom Spray 828Ml,34.0,Method,mumzworld,https://www.mumzworld.com/sa-en/method-all-purpose-cleaner-peach-blossom-spray-828ml?source=Search,ml,828.0,0.828,41.06280193236715
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Method - All Purpose Cleaner Wild Rhubarb Refill - 2L,60.0,Method,mumzworld,https://www.mumzworld.com/sa-en/method-all-purpose-cleaner-wild-rhubarb-refill-2l?source=Search,L,2.0,2.0,30.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Method - All Purpose Cleaner Peach Blossom Refill - 2L,59.0,Method,mumzworld,https://www.mumzworld.com/sa-en/method-all-purpose-cleaner-peach-blossom-refill-2l?source=Search,L,2.0,2.0,29.5
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Method - Antibacterial All Purpose Cleaner Spray Refill  - Orange Yuzu - 2 L,56.0,Method,mumzworld,https://www.mumzworld.com/sa-en/method-antibacterial-all-purpose-cleaner-spray-refill-orange-yuzu-2-l-878-843536181290?source=Search,L,2.0,2.0,28.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,"Ecover All Purpose Cleaner, 1l",27.0,Ecover,mumzworld,https://www.mumzworld.com/sa-en/ecover-all-purpose-cleaner-1l?source=Search,L,1.0,1.0,27.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,9EASY - Antibacterial All Purpose Cleaner - 5L,22.0,9EASY,mumzworld,https://www.mumzworld.com/sa-en/9easy-antibacterial-all-purpose-cleaner-5l-959972?source=Search,L,5.0,5.0,4.4
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,9Easy - Antibacterial Disinfectant - Lemon - 3L,27.0,9Easy,mumzworld,https://www.mumzworld.com/sa-en/9easy-antibacterial-disinfectant-lemon-3l?source=Search,L,3.0,3.0,9.0
9/14/2025,Home,Home,H1-All purpose cleaner,General purpose cleaner,Stardrops Long Lasting Fresh Scent All-Purpose Miracle Cleaning Paste Pink 17.60Oz,39.95,Stardrops,saco,https://www.saco.sa/en/Stardrops-Long-Lasting-Fresh-Scent-All-Purpose-Miracle-Cleaning-Paste-Pink-17-60Oz/p/000000000000078133,fl oz,17.6,17.6,2.269886363636364
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,Candorax Glass Cleaner 4 Liter Package design may vary,10.35,CANDORAX,amazon,https://www.amazon.sa/-/en/Candorax-Glass-Cleaner-Package-design/dp/B09RDY2XS7/ref=sr_1_5?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-5,L,4.0,4.0,2.5875
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,"Dac Glass Cleaner, For Spotless and Sparkling Surfaces, Blue/White (2 x 650ML + 400ML) - Pack of Three",25.95,DAC,amazon,https://www.amazon.sa/-/en/Glass-Cleaner-Spotless-Sparkling-Surfaces/dp/B0BVMPXC4Z/ref=sr_1_6?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-6,ml,650.0,0.65,39.92307692307692
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,"Windex Original Blue Glass Cleaner Spray Bottle, 750ml - Powerful Window Cleaner for Streak-Free Shine - Removes Fingerprints & Smudges, Brightens Home - Fast-Acting Formula for Sparkling Results",11.95,Windex,amazon,https://www.amazon.sa/-/en/Windex-Original-Glass-Cleaner-Bottle/dp/B082H9K64R/ref=sr_1_7?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-7,ml,750.0,0.75,15.933333333333332
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,Dac Glass Cleaner Regular 400Ml,8.95,DAC,amazon,https://www.amazon.sa/-/en/Dac-Glass-Cleaner-Regular-400Ml/dp/B07M6KF8RX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-8,ml,400.0,0.4,22.375
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,"Dettol Glass Cleaner Spray Bottle, 500 ml",12.95,Dettol,amazon,https://www.amazon.sa/-/en/Dettol-Glass-Cleaner-Spray-Bottle/dp/B07MTVG3VJ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-9,ml,500.0,0.5,25.9
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,Bestclean Advanced Formula Glass Cleaner 500 ml,8.0,Bestclean,amazon,https://www.amazon.sa/-/en/Bestclean-Advanced-Formula-Glass-Cleaner/dp/B0DPKJ2DP5/ref=sr_1_10?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-10,ml,500.0,0.5,16.0
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,U-Do Glass Cleaner 4 Ltr,13.95,Generic,amazon,https://www.amazon.sa/-/en/U-Do-Glass-Cleaner-4-Ltr/dp/B0882X3R2L/ref=sr_1_11?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-11,L,4.0,4.0,3.4875
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,"Stardrops The Pink Stuff The Miracle Window & Glass Cleaner 17.00, 750ml",25.0,THE PINK STUFF,amazon,https://www.amazon.sa/-/en/Stardrops-Stuff-Miracle-Window-Cleaner/dp/B098B3789J/ref=sr_1_12?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-12,ml,750.0,0.75,33.333333333333336
9/14/2025,Home,Home,H2-Glass cleaner,Glass cleaner,"DAC Glass Cleaner, Spotless Shining and Streak-Free, 4L",51.0,DAC,amazon,https://www.amazon.sa/-/en/DAC-Cleaner-Spotless-Shining-Streak-Free/dp/B0CT8YMV1R/ref=sr_1_13?dib=eyJ2IjoiMSJ9.G_Anp2HTpOIOvyPdHJFbyTUiKAqUcFb86CTd8yHdvDezE2moVyGh0DLUCOtYlC1P5YKbnQDqW-n5O8bB5KJdVMuzXh0LigckiGuFrpv7jKVXiWLeNpbHCgfaFnEmMVf-JxTBC2P7cgevR8WXVCIUK6ymcXW53O5IR0x8Lco8RZ8obYGN29GJc4BxxxAm61chC7L05JXtmRt9jmWDnhrrLQ3D8bWzdDDiwNRo-HFnpyMlqNCV-tJ4g7vfCu-tV762JxFWZ8YSdqXBX9M0sBq7JyYton9sFLEZBML4Cqi9tMY.Df4pvUjs5fAqve2WTfg9YKv7Js4of62KWLzTGf1jgVk&dib_tag=se&keywords=glass+cleaner&qid=1757859365&sr=8-13,L,4.0,4.0,12.75
