External ID,Product_ID,Product_Name,Label_Product_Name,Presentation,Volume_Liters,Pack_quantity_Units,Type_of_product,Category,Generic product type,SubIndustry,Industry, Bottle , Label ,Liquid, Microfibers , Plastic bag , Labor , Shipping , Other costs , Unit_cost_SAR 
,FP-IND-00303,WAYAKIT GreenTech Industrial Facilities General hard floor cleaner [Box of 12 units 700 mL],General hard floor cleaner,Box of 12 units 700 mL,8.4,0.0,U2-General hard floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,18,14.52,93.3534,0,0,12,,,137.8734
,FP-IND-00600,WAYAKIT GreenTech Industrial Facilities Hardwood and laminate floor cleaner [700 mL],Hardwood and laminate floor cleaner,700 mL,0.7,0.0,U2-Hardwood and laminate floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-IND-00601,WAYAKIT GreenTech Industrial Facilities Hardwood and laminate floor cleaner [4 L],Hardwood and laminate floor cleaner,4 L,4.0,0.0,U2-Hardwood and laminate floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,4,4.84,44.454,0,0,1,,,54.294
,FP-IND-00602,WAYAKIT GreenTech Industrial Facilities Hardwood and laminate floor cleaner [20 L],Hardwood and laminate floor cleaner,20 L,20.0,0.0,U2-Hardwood and laminate floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,8,4.84,222.27,0,0,1,,,236.11
,FP-IND-00603,WAYAKIT GreenTech Industrial Facilities Hardwood and laminate floor cleaner [Box of 12 units 700 mL],Hardwood and laminate floor cleaner,Box of 12 units 700 mL,8.4,0.0,U2-Hardwood and laminate floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,18,14.52,93.3534,0,0,12,,,137.8734
,FP-IND-00800,WAYAKIT GreenTech Industrial Facilities High performance carpet shampoo [700 mL],High performance carpet shampoo,700 mL,0.7,0.0,U2-High performance carpet shampoo,Industrial Facilities - 2. Floor care products,Carpet shampoo,Industrial facilities,Industrial,1.5,1.21,4.8636,0,0,1,,,8.5736
,FP-IND-00801,WAYAKIT GreenTech Industrial Facilities High performance carpet shampoo [4 L],High performance carpet shampoo,4 L,4.0,0.0,U2-High performance carpet shampoo,Industrial Facilities - 2. Floor care products,Carpet shampoo,Industrial facilities,Industrial,4,4.84,27.792,0,0,1,,,37.632
,FP-IND-00802,WAYAKIT GreenTech Industrial Facilities High performance carpet shampoo [20 L],High performance carpet shampoo,20 L,20.0,0.0,U2-High performance carpet shampoo,Industrial Facilities - 2. Floor care products,Carpet shampoo,Industrial facilities,Industrial,8,4.84,138.96,0,0,1,,,152.8
,FP-IND-00803,WAYAKIT GreenTech Industrial Facilities High performance carpet shampoo [Box of 12 units 700 mL],High performance carpet shampoo,Box of 12 units 700 mL,8.4,0.0,U2-High performance carpet shampoo,Industrial Facilities - 2. Floor care products,Carpet shampoo,Industrial facilities,Industrial,18,14.52,58.3632,0,0,12,,,102.8832
,FP-IND-00900,WAYAKIT GreenTech Industrial Facilities Stain spot remover [700 mL],Stain spot remover,700 mL,0.7,0.0,U2-Stain spot remover,Industrial Facilities - 2. Floor care products,Stain remover,Industrial facilities,Industrial,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-IND-00901,WAYAKIT GreenTech Industrial Facilities Stain spot remover [4 L],Stain spot remover,4 L,4.0,0.0,U2-Stain spot remover,Industrial Facilities - 2. Floor care products,Stain remover,Industrial facilities,Industrial,4,4.84,48.63648,0,0,1,,,58.47648
,FP-IND-00902,WAYAKIT GreenTech Industrial Facilities Stain spot remover [20 L],Stain spot remover,20 L,20.0,0.0,U2-Stain spot remover,Industrial Facilities - 2. Floor care products,Stain remover,Industrial facilities,Industrial,8,4.84,243.1824,0,0,1,,,257.0224
,FP-IND-00903,WAYAKIT GreenTech Industrial Facilities Stain spot remover [Box of 12 units 700 mL],Stain spot remover,Box of 12 units 700 mL,8.4,0.0,U2-Stain spot remover,Industrial Facilities - 2. Floor care products,Stain remover,Industrial facilities,Industrial,18,14.52,102.136608,0,0,12,,,146.656608
,FP-IND-01000,WAYAKIT GreenTech Industrial Facilities Streak-free glass cleaner for large window areas [700 mL],Streak-free glass cleaner for large window areas,700 mL,0.7,0.0,U3-Streak-free glass cleaner for large window areas,Industrial Facilities - 3. Glass and window cleaners,Glass cleaner,Industrial facilities,Industrial,1.5,1.21,1.197,0,0,1,,,4.907
,FP-IND-01001,WAYAKIT GreenTech Industrial Facilities Streak-free glass cleaner for large window areas [4 L],Streak-free glass cleaner for large window areas,4 L,4.0,0.0,U3-Streak-free glass cleaner for large window areas,Industrial Facilities - 3. Glass and window cleaners,Glass cleaner,Industrial facilities,Industrial,4,4.84,6.84,0,0,1,,,16.68
,FP-IND-01002,WAYAKIT GreenTech Industrial Facilities Streak-free glass cleaner for large window areas [20 L],Streak-free glass cleaner for large window areas,20 L,20.0,0.0,U3-Streak-free glass cleaner for large window areas,Industrial Facilities - 3. Glass and window cleaners,Glass cleaner,Industrial facilities,Industrial,8,4.84,34.2,0,0,1,,,48.04
,FP-IND-01003,WAYAKIT GreenTech Industrial Facilities Streak-free glass cleaner for large window areas [Box of 12 units 700 mL],Streak-free glass cleaner for large window areas,Box of 12 units 700 mL,8.4,0.0,U3-Streak-free glass cleaner for large window areas,Industrial Facilities - 3. Glass and window cleaners,Glass cleaner,Industrial facilities,Industrial,18,14.52,14.364,0,0,12,,,58.884
,FP-IND-01100,WAYAKIT GreenTech Industrial Facilities Broad-spectrum disinfectants for sanitizing work areas and break rooms  [700 mL],Broad-spectrum disinfectants for sanitizing work areas and break rooms,700 mL,0.7,0.0,U4-Broad-spectrum disinfectants for sanitizing work areas and break rooms ,Industrial Facilities - 4. Disinfectants and sanitizers,Disinfectant and cleaner,Industrial facilities,Industrial,1.5,1.21,0.931,0,0,1,,,4.641
,FP-IND-01101,WAYAKIT GreenTech Industrial Facilities Broad-spectrum disinfectants for sanitizing work areas and break rooms  [4 L],Broad-spectrum disinfectants for sanitizing work areas and break rooms,4 L,4.0,0.0,U4-Broad-spectrum disinfectants for sanitizing work areas and break rooms ,Industrial Facilities - 4. Disinfectants and sanitizers,Disinfectant and cleaner,Industrial facilities,Industrial,4,4.84,5.32,0,0,1,,,15.16
,FP-IND-01102,WAYAKIT GreenTech Industrial Facilities Broad-spectrum disinfectants for sanitizing work areas and break rooms  [20 L],Broad-spectrum disinfectants for sanitizing work areas and break rooms,20 L,20.0,0.0,U4-Broad-spectrum disinfectants for sanitizing work areas and break rooms ,Industrial Facilities - 4. Disinfectants and sanitizers,Disinfectant and cleaner,Industrial facilities,Industrial,8,4.84,26.6,0,0,1,,,40.44
,FP-IND-01103,WAYAKIT GreenTech Industrial Facilities Broad-spectrum disinfectants for sanitizing work areas and break rooms  [Box of 12 units 700 mL],Broad-spectrum disinfectants for sanitizing work areas and break rooms,Box of 12 units 700 mL,8.4,0.0,U4-Broad-spectrum disinfectants for sanitizing work areas and break rooms ,Industrial Facilities - 4. Disinfectants and sanitizers,Disinfectant and cleaner,Industrial facilities,Industrial,18,14.52,11.172,0,0,12,,,55.692
,FP-IND-01500,WAYAKIT GreenTech Industrial Facilities Restroom air freshener [700 mL],Restroom air freshener,700 mL,0.7,0.0,U5-Restroom air freshener,Industrial Facilities - 5. Restroom maintenance products,Air freshener,Industrial facilities,Industrial,1.5,1.21,1.708,0,0,1,,,5.418
,FP-IND-01501,WAYAKIT GreenTech Industrial Facilities Restroom air freshener [4 L],Restroom air freshener,4 L,4.0,0.0,U5-Restroom air freshener,Industrial Facilities - 5. Restroom maintenance products,Air freshener,Industrial facilities,Industrial,4,4.84,9.76,0,0,1,,,19.6
,FP-IND-01502,WAYAKIT GreenTech Industrial Facilities Restroom air freshener [20 L],Restroom air freshener,20 L,20.0,0.0,U5-Restroom air freshener,Industrial Facilities - 5. Restroom maintenance products,Air freshener,Industrial facilities,Industrial,8,4.84,48.8,0,0,1,,,62.64
,FP-IND-01503,WAYAKIT GreenTech Industrial Facilities Restroom air freshener [Box of 12 units 700 mL],Restroom air freshener,Box of 12 units 700 mL,8.4,0.0,U5-Restroom air freshener,Industrial Facilities - 5. Restroom maintenance products,Air freshener,Industrial facilities,Industrial,18,14.52,20.496,0,0,12,,,65.016
,FP-IND-01600,WAYAKIT GreenTech Industrial Facilities Shower and tile cleaner [700 mL],Shower and tile cleaner,700 mL,0.7,0.0,U5-Shower and tile cleaner,Industrial Facilities - 5. Restroom maintenance products,"Toilet, shower and tile cleaner",Industrial facilities,Industrial,1.5,1.21,0.931,0,0,1,,,4.641
,FP-IND-01601,WAYAKIT GreenTech Industrial Facilities Shower and tile cleaner [4 L],Shower and tile cleaner,4 L,4.0,0.0,U5-Shower and tile cleaner,Industrial Facilities - 5. Restroom maintenance products,"Toilet, shower and tile cleaner",Industrial facilities,Industrial,4,4.84,5.32,0,0,1,,,15.16
,FP-IND-01602,WAYAKIT GreenTech Industrial Facilities Shower and tile cleaner [20 L],Shower and tile cleaner,20 L,20.0,0.0,U5-Shower and tile cleaner,Industrial Facilities - 5. Restroom maintenance products,"Toilet, shower and tile cleaner",Industrial facilities,Industrial,8,4.84,26.6,0,0,1,,,40.44
,FP-IND-01603,WAYAKIT GreenTech Industrial Facilities Shower and tile cleaner [Box of 12 units 700 mL],Shower and tile cleaner,Box of 12 units 700 mL,8.4,0.0,U5-Shower and tile cleaner,Industrial Facilities - 5. Restroom maintenance products,"Toilet, shower and tile cleaner",Industrial facilities,Industrial,18,14.52,11.172,0,0,12,,,55.692
,FP-IND-01700,WAYAKIT GreenTech Industrial Facilities Heavy-duty degreaser for machinery and equipment [700 mL],Heavy-duty degreaser for machinery and equipment,700 mL,0.7,0.0,U6-Heavy-duty degreaser for machinery and equipment,Industrial Facilities - 6. Machinery and equipment maintenance products,Degreaser,Industrial facilities,Industrial,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-IND-01701,WAYAKIT GreenTech Industrial Facilities Heavy-duty degreaser for machinery and equipment [4 L],Heavy-duty degreaser for machinery and equipment,4 L,4.0,0.0,U6-Heavy-duty degreaser for machinery and equipment,Industrial Facilities - 6. Machinery and equipment maintenance products,Degreaser,Industrial facilities,Industrial,4,4.84,4.13,0,0,1,,,13.97
,FP-IND-01702,WAYAKIT GreenTech Industrial Facilities Heavy-duty degreaser for machinery and equipment [20 L],Heavy-duty degreaser for machinery and equipment,20 L,20.0,0.0,U6-Heavy-duty degreaser for machinery and equipment,Industrial Facilities - 6. Machinery and equipment maintenance products,Degreaser,Industrial facilities,Industrial,8,4.84,20.65,0,0,1,,,34.49
,FP-IND-01703,WAYAKIT GreenTech Industrial Facilities Heavy-duty degreaser for machinery and equipment [Box of 12 units 700 mL],Heavy-duty degreaser for machinery and equipment,Box of 12 units 700 mL,8.4,0.0,U6-Heavy-duty degreaser for machinery and equipment,Industrial Facilities - 6. Machinery and equipment maintenance products,Degreaser,Industrial facilities,Industrial,18,14.52,8.673,0,0,12,,,53.193
,FP-IND-01800,WAYAKIT GreenTech Industrial Facilities Stainless steel polish [700 mL],Stainless steel polish,700 mL,0.7,0.0,U6-Stainless steel polish,Industrial Facilities - 6. Machinery and equipment maintenance products,Stainless steel cleaner,Industrial facilities,Industrial,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-IND-01801,WAYAKIT GreenTech Industrial Facilities Stainless steel polish [4 L],Stainless steel polish,4 L,4.0,0.0,U6-Stainless steel polish,Industrial Facilities - 6. Machinery and equipment maintenance products,Stainless steel cleaner,Industrial facilities,Industrial,4,4.84,5.302,0,0,1,,,15.142
,FP-IND-01802,WAYAKIT GreenTech Industrial Facilities Stainless steel polish [20 L],Stainless steel polish,20 L,20.0,0.0,U6-Stainless steel polish,Industrial Facilities - 6. Machinery and equipment maintenance products,Stainless steel cleaner,Industrial facilities,Industrial,8,4.84,26.51,0,0,1,,,40.35
,FP-IND-01803,WAYAKIT GreenTech Industrial Facilities Stainless steel polish [Box of 12 units 700 mL],Stainless steel polish,Box of 12 units 700 mL,8.4,0.0,U6-Stainless steel polish,Industrial Facilities - 6. Machinery and equipment maintenance products,Stainless steel cleaner,Industrial facilities,Industrial,18,14.52,11.1342,0,0,12,,,55.6542
,FP-IND-02100,WAYAKIT GreenTech Industrial Facilities Degreaser for food service areas [700 mL],Degreaser for food service areas,700 mL,0.7,0.0,U8-Degreaser for food service areas,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-IND-02101,WAYAKIT GreenTech Industrial Facilities Degreaser for food service areas [4 L],Degreaser for food service areas,4 L,4.0,0.0,U8-Degreaser for food service areas,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,4,4.84,4.13,0,0,1,,,13.97
,FP-IND-02102,WAYAKIT GreenTech Industrial Facilities Degreaser for food service areas [20 L],Degreaser for food service areas,20 L,20.0,0.0,U8-Degreaser for food service areas,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,8,4.84,20.65,0,0,1,,,34.49
,FP-IND-02103,WAYAKIT GreenTech Industrial Facilities Degreaser for food service areas [Box of 12 units 700 mL],Degreaser for food service areas,Box of 12 units 700 mL,8.4,0.0,U8-Degreaser for food service areas,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,18,14.52,8.673,0,0,12,,,53.193
,FP-IND-02200,WAYAKIT GreenTech Industrial Facilities Food-safe surface sanitizers [700 mL],Food-safe surface sanitizers,700 mL,0.7,0.0,U8-Food-safe surface sanitizers,Industrial Facilities - 8. Kitchen and food service cleaners,Disinfectant and cleaner,Industrial facilities,Industrial,1.5,1.21,0.931,0,0,1,,,4.641
,FP-IND-02201,WAYAKIT GreenTech Industrial Facilities Food-safe surface sanitizers [4 L],Food-safe surface sanitizers,4 L,4.0,0.0,U8-Food-safe surface sanitizers,Industrial Facilities - 8. Kitchen and food service cleaners,Disinfectant and cleaner,Industrial facilities,Industrial,4,4.84,5.32,0,0,1,,,15.16
,FP-IND-02202,WAYAKIT GreenTech Industrial Facilities Food-safe surface sanitizers [20 L],Food-safe surface sanitizers,20 L,20.0,0.0,U8-Food-safe surface sanitizers,Industrial Facilities - 8. Kitchen and food service cleaners,Disinfectant and cleaner,Industrial facilities,Industrial,8,4.84,26.6,0,0,1,,,40.44
,FP-IND-02203,WAYAKIT GreenTech Industrial Facilities Food-safe surface sanitizers [Box of 12 units 700 mL],Food-safe surface sanitizers,Box of 12 units 700 mL,8.4,0.0,U8-Food-safe surface sanitizers,Industrial Facilities - 8. Kitchen and food service cleaners,Disinfectant and cleaner,Industrial facilities,Industrial,18,14.52,11.172,0,0,12,,,55.692
,FP-IND-02300,WAYAKIT GreenTech Industrial Facilities Grill cleaner [700 mL],Grill cleaner,700 mL,0.7,0.0,U8-Grill cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-IND-02301,WAYAKIT GreenTech Industrial Facilities Grill cleaner [4 L],Grill cleaner,4 L,4.0,0.0,U8-Grill cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,4,4.84,4.13,0,0,1,,,13.97
,FP-IND-02302,WAYAKIT GreenTech Industrial Facilities Grill cleaner [20 L],Grill cleaner,20 L,20.0,0.0,U8-Grill cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,8,4.84,20.65,0,0,1,,,34.49
,FP-IND-02303,WAYAKIT GreenTech Industrial Facilities Grill cleaner [Box of 12 units 700 mL],Grill cleaner,Box of 12 units 700 mL,8.4,0.0,U8-Grill cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,18,14.52,8.673,0,0,12,,,53.193
,FP-IND-02400,WAYAKIT GreenTech Industrial Facilities Oven and appliance cleaner [700 mL],Oven and appliance cleaner,700 mL,0.7,0.0,U8-Oven and appliance cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-IND-02401,WAYAKIT GreenTech Industrial Facilities Oven and appliance cleaner [4 L],Oven and appliance cleaner,4 L,4.0,0.0,U8-Oven and appliance cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,4,4.84,4.13,0,0,1,,,13.97
,FP-IND-02402,WAYAKIT GreenTech Industrial Facilities Oven and appliance cleaner [20 L],Oven and appliance cleaner,20 L,20.0,0.0,U8-Oven and appliance cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,8,4.84,20.65,0,0,1,,,34.49
,FP-IND-02403,WAYAKIT GreenTech Industrial Facilities Oven and appliance cleaner [Box of 12 units 700 mL],Oven and appliance cleaner,Box of 12 units 700 mL,8.4,0.0,U8-Oven and appliance cleaner,Industrial Facilities - 8. Kitchen and food service cleaners,Degreaser,Industrial facilities,Industrial,18,14.52,8.673,0,0,12,,,53.193
,FP-IND-02600,WAYAKIT GreenTech Industrial Facilities Air freshener [700 mL],Air freshener,700 mL,0.7,0.0,U10-Air freshener,Industrial Facilities - 10. Odor control products,Air freshener,Industrial facilities,Industrial,1.5,1.21,1.708,0,0,1,,,5.418
,FP-IND-02601,WAYAKIT GreenTech Industrial Facilities Air freshener [4 L],Air freshener,4 L,4.0,0.0,U10-Air freshener,Industrial Facilities - 10. Odor control products,Air freshener,Industrial facilities,Industrial,4,4.84,9.76,0,0,1,,,19.6
,FP-IND-02602,WAYAKIT GreenTech Industrial Facilities Air freshener [20 L],Air freshener,20 L,20.0,0.0,U10-Air freshener,Industrial Facilities - 10. Odor control products,Air freshener,Industrial facilities,Industrial,8,4.84,48.8,0,0,1,,,62.64
,FP-IND-02603,WAYAKIT GreenTech Industrial Facilities Air freshener [Box of 12 units 700 mL],Air freshener,Box of 12 units 700 mL,8.4,0.0,U10-Air freshener,Industrial Facilities - 10. Odor control products,Air freshener,Industrial facilities,Industrial,18,14.52,20.496,0,0,12,,,65.016
,FP-IND-03100,WAYAKIT GreenTech Industrial Facilities HVAC system cleaner [700 mL],HVAC system cleaner,700 mL,0.7,0.0,U14-HVAC system cleaner,Industrial Facilities - 14. Air quality and ventilation,Disinfectant and cleaner,Industrial facilities,Industrial,1.5,1.21,0.931,0,0,1,,,4.641
,FP-IND-03101,WAYAKIT GreenTech Industrial Facilities HVAC system cleaner [4 L],HVAC system cleaner,4 L,4.0,0.0,U14-HVAC system cleaner,Industrial Facilities - 14. Air quality and ventilation,Disinfectant and cleaner,Industrial facilities,Industrial,4,4.84,5.32,0,0,1,,,15.16
,FP-IND-03102,WAYAKIT GreenTech Industrial Facilities HVAC system cleaner [20 L],HVAC system cleaner,20 L,20.0,0.0,U14-HVAC system cleaner,Industrial Facilities - 14. Air quality and ventilation,Disinfectant and cleaner,Industrial facilities,Industrial,8,4.84,26.6,0,0,1,,,40.44
